6505803,10384072,10172943,9549184,24978538,11960529,9931953,65110,16218954,11667893,24826799,11422035,444795,10096043,11676786,10302451,23725625,10127622,44137675,11152667,25262965,6450551,16760671,11364421,10184653,156422,20635522,10390396,46883536,24785538,10077147,82146,2375,5460769,387447,5328940,5280757,2314623,5327091,126565,24825971,644215,9956119,6918454,16663089,104842,442972,6253,560326,3062316,148124,31703,9938202,300471,3218,448013,176870,36462,3463933,3005532,24776445,17755052,5311510,25124816,25022668,16095342,9943465,15983966,123631,60750,521106,5291,11609586,11624601,25222038,49836027,11626927,5278396,6445533,9549280,208908,216326,462382,24964624,4261,126941,24202429,5746,5459322,11327430,11977753,16038120,644241,11433190,11640390,10027278,16727411,6851947,9826528,5330286,1401,11496366,51371303,11713159,10461815,24180719,36314,5420805,10113978,4993,42623900,44182295,44450571,5284616,160355,76044,176158,11316960,46782929,5717801,5208,216239,5329102,9907093,11455910,6918289,446378,159324,5494449,10341154,6710780,60780,5311,11844351,49821040,46844147,16760646,9914412
0,0.9847212457,0.9535298888,0.9110466255,0.9971334646,0.9878995387,0.9613189383,0.998862275,0.9523082594,0.9425920731,0.9672910968,0.9802053874,0.9865386149,0.8419946057,0.9169623938,0.9495832559,0.9072233009,0.9842592346,0.8383909203,0.9676821063,0.909402087,0.9667023836,0.9518123301,0.8367672549,0.8814379496,0.911148406,0.9073768199,0.8752852982,0.9870633225,0.9438882154,0.9693188131,0.936660188,0.9855323661,0.9999998257,0.9998811064,0.9550460851,0.9635949368,0.9999701062,0.9342572273,0.9761578441,0.9218957219,0.9639673773,0.9753834593,0.9955087339,0.9957218033,0.9216470302,0.94778745,0.9946514925,0.9999956643,0.9276828973,0.973420854,0.9021448511,0.9155063276,0.9976044328,0.9727047164,0.897678366,0.9943622834,0.8618392292,0.9980583326,0.9866302537,0.9836189295,0.9619927822,0.9844812799,0.9789768704,0.9535402227,0.9436131458,0.9881851621,0.9403999813,0.9389411585,0.9979065626,0.9980658841,0.9151918946,0.9735220399,0.9635291054,0.9282488891,0.9582784205,0.9816739227,0.9809705635,0.9233207974,0.9999760385,0.9596618373,0.9831557082,0.8547582282,0.9603629981,0.9470590124,0.9356551318,0.9682677425,0.9769716183,0.9833435969,0.9756150582,0.9606178207,0.9012572552,0.9507327748,0.8930297905,0.9586972282,0.9737277837,0.9687461744,0.8029224471,0.9957961555,0.9039661191,0.9310807416,0.9340635675,0.9556710152,0.9692718561,0.9435659898,0.9775841374,0.9854088186,0.9865352359,0.964096255,0.9976031167,0.9437888708,0.9885520457,0.9886215118,0.9563229678,0.9415797477,0.9840806548,0.9809945613,0.9318172885,0.901971992,0.985451469,0.9804753667,0.9726742554,0.9408188214,0.9031868114,0.920551167,0.9915562044,0.8771621206,0.9433653576,0.9438994564,0.9867343893,0.9850778599,0.9783205052,0.9810954308,0.9170270937,0.8121107375,0.9074251342,0.8455317832,0.8806596426
0.9847212457,0,0.8157160157,0.9694215256,0.9999032322,0.9088366302,0.7228539452,0.997195541,0.9276486453,0.8712088363,0.9696527387,0.8726313574,0.9900839097,0.8823104007,0.9051558921,0.9540388607,0.8807676398,0.8920214849,0.8542898028,0.8662614589,0.9158686396,0.7814418977,0.8294647482,0.9580547329,0.8723148632,0.9378425078,0.973224695,0.838586197,0.9791399642,0.9187677432,0.9738260297,0.9580244637,0.9646713017,0.9999999999,0.9998761565,0.9539884425,0.9998643213,0.9997646454,0.777931731,0.8634026501,0.905070855,0.7915972583,0.8798349623,0.9645684024,0.9765198136,0.7610755359,0.9793331397,0.9830415309,0.9999840903,0.8967858998,0.9988044372,0.924760502,0.9507798892,0.994041251,0.982678841,0.9797560179,0.9872199017,0.9507659052,0.9729874588,0.9847445363,0.7742290995,0.9455756841,0.9085696445,0.9978983273,0.682607167,0.9637890583,0.797055307,0.9528920557,0.8983484181,0.9925149897,0.9434146233,0.9405471843,0.8404756221,0.9163434595,0.9180741168,0.9651855609,0.9291172802,0.8718060909,0.8491140878,0.9989677686,0.9498734676,0.8784441107,0.984356669,0.820968215,0.8750620005,0.9175796544,0.9541765019,0.9380543357,0.9109234075,0.8083765093,0.8884711841,0.9752271217,0.9352919391,0.9003045825,0.8206798249,0.8687036308,0.8506176795,0.9555686085,0.9762348099,0.9118919133,0.9784977543,0.8621076776,0.9353313443,0.9695708001,0.9629272134,0.8176334233,0.9992726833,0.9861683501,0.9215248312,0.967203179,0.9340754414,0.9779730859,0.8742476375,0.9999048199,0.9066323692,0.9110010568,0.4900036036,0.952797982,0.8860986715,0.9112922902,0.8906253877,0.9255589641,0.9130038916,0.8858167469,0.9536102717,0.999992626,0.9943738115,0.8135464831,0.9266918757,0.912573931,0.9992034078,0.9984369667,0.9672778204,0.9575022479,0.9313586656,0.929996113,0.9828124737,0.9142797634
0.9535298888,0.8157160157,0,0.8668768306,0.9995432455,0.9027728818,0.6991641298,0.998260513,0.7508882376,0.764124997,0.9500708223,0.8504059539,0.9807228571,0.8082968922,0.8182841721,0.8634349797,0.8206735899,0.9452523256,0.8122161223,0.9030909658,0.7713237351,0.684273909,0.7952284204,0.839349557,0.7954245817,0.805773349,0.9167836754,0.7681140738,0.9822604508,0.8335380704,0.9547291598,0.9186699192,0.9781718226,0.9999999993,0.9997808326,0.8750586855,0.9993027799,0.9997739718,0.8092054724,0.8928015461,0.7410485749,0.7717143027,0.81269604,0.9839323552,0.9803643434,0.7793195318,0.9144518063,0.9883093189,0.9999911075,0.8465351264,0.9968729055,0.9196908458,0.9027180723,0.9940738298,0.9553764851,0.9349960297,0.973342748,0.8980051299,0.9908458873,0.9715687136,0.8977862556,0.8157695453,0.9510593945,0.9892055258,0.5963400963,0.8639199684,0.8814271277,0.9168268435,0.7746844091,0.996776542,0.9731560331,0.7696444267,0.5615382016,0.8915061248,0.7980529897,0.9386406894,0.9057970752,0.901601809,0.6452074928,0.9998494439,0.8971046125,0.9312635213,0.9461444104,0.7793320766,0.8102690202,0.8944906965,0.9160544944,0.9577430461,0.9516020848,0.8123183331,0.7942133434,0.8770102258,0.9177497889,0.8634662893,0.6434866779,0.8866401544,0.7179494313,0.8612261608,0.9899014191,0.8284781393,0.9115598722,0.757162095,0.8479041535,0.9663677702,0.9217150712,0.9109713738,0.9981193401,0.9790722112,0.8600987778,0.9749810147,0.7915787145,0.9852692593,0.9053248412,0.9991926655,0.8001640873,0.9062677855,0.8659701116,0.8879522535,0.9051203368,0.9395785877,0.9393401515,0.9569611602,0.8335470279,0.7931522474,0.9017358712,0.9999229564,0.9840893214,0.7552076626,0.8180729839,0.9665083015,0.9971484848,0.9949112721,0.9463316171,0.8622244023,0.8106288906,0.7865700463,0.9393660797,0.7214391314
0.9110466255,0.9694215256,0.8668768306,0,0.9856939327,0.9869495751,0.927866254,0.9994033433,0.7059758631,0.8983898242,0.9098757765,0.9485685583,0.9931975864,0.7873828005,0.8926281612,0.7464325207,0.856819532,0.9761005381,0.8833012132,0.9654605562,0.769052365,0.9297504276,0.8851659795,0.6867682569,0.8353101504,0.6297511257,0.7301347101,0.7985563515,0.9810659317,0.8355745654,0.957206887,0.9736921845,0.9906049089,0.9999998103,0.9999300757,0.8399465094,0.9877355384,0.9999887394,0.9231219117,0.8715842382,0.7579619712,0.9391040707,0.9354297837,0.9947995713,0.9937355899,0.8727482417,0.9131430003,0.9984770479,0.9999984471,0.8017303127,0.9551617762,0.8747261826,0.8475477428,0.9972847158,0.9853534346,0.9175357025,0.9872066682,0.8116302463,0.9979969705,0.984466381,0.9669608033,0.8056006733,0.979855846,0.7458370797,0.8927422375,0.6201684796,0.9705748642,0.7901459884,0.8088190776,0.9994192741,0.9969005582,0.7101865077,0.9340023273,0.9557552701,0.6778103076,0.8143520692,0.904475649,0.9572632768,0.8899188751,0.9999748949,0.8511137846,0.9848235038,0.9473506964,0.8697274487,0.9328185717,0.8947894803,0.7050710126,0.9741252726,0.9769381536,0.8999989224,0.8262353823,0.6193447596,0.8733368326,0.7686920221,0.8802741894,0.9109820726,0.9535269642,0.9247751055,0.9961468727,0.8027762638,0.8254954857,0.7883123994,0.9239421491,0.9592263355,0.8483673113,0.9711984096,0.9676631638,0.9961684799,0.8333639873,0.9974258002,0.7035463682,0.9892703096,0.9815493854,0.9802256562,0.8949016178,0.979369056,0.9560331197,0.8851033954,0.8963453395,0.9757155444,0.9906141298,0.9667272792,0.846431447,0.9124245104,0.8652048218,0.9960158242,0.9075509496,0.826866335,0.8696401124,0.9876633268,0.9654751295,0.9528972098,0.9892037242,0.6492594045,0.8520298527,0.7383931731,0.9371773391,0.6061367922
0.9971334646,0.9999032322,0.9995432455,0.9856939327,0,0.9999867413,0.9998248663,0.9999986196,0.994476854,0.9994869159,0.9966749371,0.9998153714,0.9999591428,0.9978725966,0.9987453152,0.9970090465,0.9987951597,0.9998828464,0.9993624367,0.9998361274,0.9989175807,0.9997099314,0.9997530969,0.9958303165,0.9981434006,0.9931137473,0.9850525965,0.9978556712,0.9993023141,0.9988214138,0.9993473766,0.9997905209,0.9997632172,0.9999946493,0.999999597,0.9979380213,0.9904487137,0.9999999686,0.9998108807,0.9994207627,0.9986461738,0.9998685942,0.9996240794,0.9999420724,0.9999861967,0.9995238657,0.9992154815,0.999998786,0.9999999995,0.9982378558,0.9775990539,0.9980947059,0.9939888494,0.999987927,0.9999419157,0.9978306461,0.9999636229,0.9965481859,0.9999897462,0.9998814628,0.9997221213,0.9973383392,0.9998485467,0.9057056255,0.9995036846,0.9958232983,0.9999677522,0.9941793538,0.9989119869,0.9999992511,0.9999869647,0.9961325153,0.9998741993,0.999929208,0.9977698558,0.9904062415,0.9993695953,0.9997644174,0.9994121149,0.9999999614,0.9952256906,0.9999839355,0.9990955577,0.9993069805,0.9997390961,0.9993786086,0.996077878,0.999948155,0.9995482571,0.9995372323,0.9984281001,0.9744851309,0.9967180477,0.9959709724,0.9994662435,0.998668804,0.9999090898,0.9993778003,0.999962787,0.9987132331,0.997244013,0.9987045898,0.9993188301,0.9986056599,0.9845934095,0.9997345612,0.9802366418,0.9999926935,0.9991679967,0.9999985028,0.994427088,0.9995897307,0.9999160187,0.9794497554,0.999802057,0.9998655914,0.9998683175,0.9990504383,0.9989452352,0.9996930309,0.9999777455,0.9994757267,0.9992968625,0.9996899867,0.9867681698,0.9844427983,0.9913458352,0.9984209305,0.9988623336,0.9999590623,0.986382863,0.9872316042,0.9999810929,0.9932354855,0.9991714378,0.9983652403,0.9990349112,0.9956061377
0.9878995387,0.9088366302,0.9027728818,0.9869495751,0.9999867413,0,0.7495417645,0.9913568383,0.9753032681,0.8708348126,0.9835905351,0.9183715794,0.9656368903,0.9056264977,0.9510835586,0.9607693462,0.943007812,0.9536939788,0.8946852361,0.8277925591,0.9343215891,0.9173764301,0.9146170176,0.9481260065,0.9139127169,0.9501396147,0.9791587209,0.9150460548,0.9916039481,0.9025268569,0.9817096797,0.9392561748,0.9838094766,1,0.9998825538,0.9714587704,0.9999509395,0.9998320703,0.8558180371,0.952471547,0.9213489724,0.8247903294,0.945381815,0.9824913793,0.9813722026,0.8922174235,0.9699587437,0.8717415086,0.9994959312,0.9166578187,0.9996961772,0.9701880673,0.9524897429,0.9976909892,0.91386101,0.9729842175,0.9860026414,0.9790918809,0.9875501267,0.9839901313,0.9280809929,0.9542936683,0.9431062912,0.9996476216,0.8901827548,0.9824804963,0.8374098435,0.9711741688,0.8997502931,0.9554149231,0.9906985097,0.9510259853,0.8567832635,0.9317959576,0.9540857948,0.9950473328,0.9809462952,0.945491136,0.8698833302,0.9990201991,0.9867521547,0.5873308959,0.9773736934,0.9034423339,0.8559620944,0.9217821005,0.9914809294,0.8885324882,0.9910790318,0.9475797384,0.9709633469,0.9855170783,0.9797701928,0.9709145577,0.9286201926,0.9735850172,0.8561798522,0.9344133776,0.9873063958,0.9112668275,0.9758999459,0.8961679167,0.9094058153,0.990093133,0.9907302398,0.9314372033,0.9998759344,0.9242885948,0.9578381565,0.9321361085,0.9857392126,0.9937620115,0.9273516078,0.9999546433,0.7994737038,0.9281890206,0.9123493234,0.9529465818,0.958304624,0.9761959946,0.8061483972,0.9666512891,0.8931800941,0.8638182672,0.9879639071,0.9999966969,0.9947147703,0.9559207914,0.8951090772,0.9780894833,0.9998595291,0.999744141,0.8428529061,0.9776643249,0.9334771049,0.934260833,0.9747456796,0.9465451602
0.9613189383,0.7228539452,0.6991641298,0.927866254,0.9998248663,0.7495417645,0,0.9956306703,0.8869349067,0.7616693893,0.9460425781,0.7976641664,0.9705539993,0.7130082591,0.8392428999,0.8830768216,0.7409550023,0.8912606288,0.7487943665,0.7722138182,0.7891990495,0.7267440771,0.7713563388,0.8542533896,0.7164776976,0.8652815066,0.9357295316,0.7634254496,0.9731752978,0.8447395899,0.9614499089,0.8786506393,0.9565600097,0.9999999999,0.9997447821,0.8643226645,0.9997292699,0.9998066,0.619366133,0.8775724651,0.8237765308,0.6608266424,0.7950591721,0.9596894589,0.968755356,0.6581693519,0.9359353848,0.9589737182,0.9999280796,0.8166101377,0.9982411226,0.8968721836,0.8648546629,0.9927080938,0.8777883786,0.9587547539,0.9725255071,0.9126830813,0.9776404338,0.9668807348,0.8650046656,0.8660292117,0.8893321855,0.9943532611,0.6539270448,0.9236568035,0.7548122621,0.8945754703,0.6425411539,0.9844780687,0.96992805,0.8480778346,0.6845032871,0.8285027962,0.8319986846,0.9347807965,0.8993734707,0.8298639252,0.6569504499,0.9993885986,0.9346510294,0.7646445053,0.949992453,0.7411474564,0.8233895599,0.8569194735,0.9298286416,0.8768993269,0.9471731513,0.7611795556,0.8529300551,0.923885917,0.9066426409,0.8830920333,0.8276483886,0.8408341893,0.7358967509,0.8750156581,0.9722284721,0.799297896,0.9137881205,0.7411003587,0.7864077026,0.9576888408,0.9587608225,0.8297912113,0.9991843471,0.9661882426,0.8584254596,0.9352545289,0.9257251206,0.9729513823,0.884707481,0.9997519517,0.7455200464,0.8548503991,0.7231368335,0.8723504436,0.8771338686,0.9293175257,0.7719646549,0.9074207045,0.680665332,0.7264148504,0.9346652812,0.9999786665,0.9839136675,0.8261030232,0.8388422933,0.9357634275,0.9987815554,0.9977105451,0.8799749219,0.8850668915,0.8329299787,0.7629090944,0.9421859155,0.8033780174
0.998862275,0.997195541,0.998260513,0.9994033433,0.9999986196,0.9913568383,0.9956306703,0,0.999670528,0.9968375054,0.9990982894,0.9977376878,0.9995608462,0.996478094,0.9982275499,0.9987009907,0.9970475445,0.9954830817,0.9938314628,0.992207446,0.9973571424,0.9986996686,0.9945779275,0.9980300465,0.9961221295,0.9990159156,0.9993886454,0.9958125936,0.9961438317,0.9970668277,0.9993106303,0.999011132,0.9951721067,0.9999999999,0.9999881302,0.9990825505,0.9999886612,0.9999958827,0.994158395,0.999058436,0.9976917257,0.9927699388,0.9984782593,0.9987719495,0.9993736629,0.9945894945,0.9995926788,0.9569167631,0.999848475,0.9964064915,0.9999655623,0.9950367288,0.9976316875,0.999900945,0.9974476982,0.9988393961,0.9995831301,0.9971028348,0.9994465711,0.999452409,0.9969140995,0.9987348758,0.9918746875,0.9999715215,0.9982910568,0.9989428119,0.9972961604,0.99812479,0.9955750242,0.9711762298,0.9998591638,0.9987028052,0.9976397281,0.9927306196,0.9979578599,0.9996754853,0.9988254509,0.9990991911,0.9962130492,0.9999456854,0.9992388618,0.9811910778,0.9988256755,0.9985473022,0.9931473704,0.9823262573,0.9998106645,0.9896900548,0.9964242329,0.9993903087,0.9994259917,0.9992881394,0.998317716,0.9988310872,0.9987257993,0.9985088179,0.9976964623,0.9981326299,0.9956799848,0.997291719,0.9990751156,0.996823514,0.994702479,0.9972631099,0.9996539054,0.9924535527,0.9999884507,0.9985739747,0.9967345296,0.9971502057,0.9995681644,0.9979537957,0.9987874305,0.9999950939,0.9934942317,0.9986215367,0.9971951675,0.9992026725,0.9893408357,0.9991804183,0.9926717761,0.9941506335,0.996269422,0.9962781323,0.9995610146,0.9999994493,0.99939065,0.9987996583,0.9976991818,0.995130543,0.999994887,0.9999923753,0.9940229966,0.9990356664,0.9968104802,0.997557372,0.9986600447,0.9980795369
0.9523082594,0.9276486453,0.7508882376,0.7059758631,0.994476854,0.9753032681,0.8869349067,0.999670528,0,0.8706028049,0.9171666917,0.910935979,0.9931521494,0.8159871356,0.8544047433,0.7974145305,0.8469992323,0.9728665297,0.8746989626,0.9469837308,0.8320849341,0.863630813,0.9011497081,0.7553521951,0.8048365997,0.6535219412,0.8316075918,0.789240811,0.9874436862,0.7905503271,0.9183060595,0.9621098957,0.9890179839,0.999999984,0.9999130457,0.8641632207,0.9969490983,0.9999652518,0.9415974541,0.8573557182,0.7231150822,0.8976172293,0.8533504081,0.9909737796,0.9917422777,0.9015927341,0.9538450967,0.998702624,0.9999994616,0.8456528379,0.9838604707,0.9303007801,0.8755819699,0.997706847,0.9854864255,0.9489034006,0.9868759123,0.8850226645,0.9962577712,0.9836420955,0.928048188,0.7439150426,0.9735428708,0.9105356343,0.7481272492,0.7629348776,0.9680484772,0.8699792744,0.8273618232,0.9996138065,0.9929617236,0.6096908398,0.8697260668,0.9738013742,0.7433070251,0.8383785003,0.9332076302,0.9302698385,0.8490173691,0.9999639517,0.802440425,0.9837037791,0.9608930837,0.7652680929,0.9021388676,0.9341130188,0.7368420429,0.9883663726,0.9695101957,0.8094209386,0.7239497337,0.7783738055,0.8756128769,0.7825684598,0.7480865881,0.8927508577,0.9383284378,0.9134965786,0.9955898978,0.7793354292,0.848206342,0.8578700467,0.92177536,0.9616605494,0.794186515,0.9497474073,0.9862453392,0.9956473834,0.9136811825,0.9968725619,0.6342337596,0.9917638297,0.957219194,0.9952190958,0.8971687792,0.9532140493,0.9447357107,0.8516681018,0.9155270914,0.9593176368,0.9841645907,0.9630182941,0.8965522159,0.8890145835,0.8616744853,0.9991447879,0.9638145199,0.813548178,0.7908912541,0.9860597884,0.9857997129,0.9780597294,0.9856590415,0.7429584858,0.8556444085,0.7975160623,0.9550759665,0.6055524923
