23132-87	5637	639-V	647-V	697	786-0	8-MG-BA	8505C	A101D	A172	A204	A2058	A253	A2780	A3-KAW	A375	A4-Fuk	A427	A431	A498	A549	A673	A704	ABC-1	ACHN	ACN	AGS	ALL-PO	AM-38	AN3-CA	ARH-77	ATN-1	AsPC-1	BALL-1	BB30-HNC	BB49-HNC	BB65-RCC	BC-1	BC-3	BCPAP	BE-13	BEN	BFTC-905	BFTC-909	BHT-101	BHY	BL-41	BPH-1	BT-20	BT-549	BV-173	Becker	BxPC-3	C2BBe1	C32	C3A	CA46	CAKI-1	CAL-120	CAL-12T	CAL-148	CAL-27	CAL-33	CAL-39	CAL-51	CAL-54	CAL-62	CAL-85-1	CAMA-1	CAPAN-1	CAS-1	CCF-STTG1	CCRF-CEM	CESS	CFPAC-1	CGTH-W-1	CHL-1	CHP-134	CHP-212	COLO-205	COLO-320-HSR	COLO-668	COLO-678	COLO-679	COLO-680N	COLO-684	COLO-741	COLO-792	COLO-800	COLO-824	COR-L105	COR-L23	COR-L279	COR-L88	CP66-MEL	CP67-MEL	CPC-N	CRO-AP2	CTB-1	CTV-1	CW-2	Ca-Ski	Ca9-22	CaR-1	Calu-3	Calu-6	Caov-3	Caov-4	ChaGo-K-1	D-247MG	D-263MG	D-283MED	D-336MG	D-392MG	D-423MG	D-502MG	D-542MG	D-566MG	DB	DBTRG-05MG	DEL	DG-75	DJM-1	DK-MG	DMS-114	DMS-273	DMS-53	DOHH-2	DOK	DSH1	DU-145	DU-4475	Daoy	Daudi	DoTc2-4510	EB-3	EB2	EC-GI-10	ECC12	EFM-19	EFO-21	EFO-27	EGI-1	EHEB	EKVX	EM-2	EPLC-272H	ES1	ES3	ES5	ES6	ES7	ES8	ESS-1	ETK-1	EVSA-T	EW-1	EW-11	EW-12	EW-13	EW-16	EW-18	EW-22	EW-24	EW-3	EW-7	EoL-1-cell	FADU	FTC-133	G-361	G-401	GAK	GAMG	GCIY	GCT	GI-1	GI-ME-N	GMS-10	GOTO	GP5d	GR-ST	GT3TKB	H-EMC-SS	H4	H9	HC-1	HCC1143	HCC1187	HCC1395	HCC1419	HCC1599	HCC1806	HCC1937	HCC1954	HCC2157	HCC2218	HCC2998	HCC38	HCC70	HCE-4	HCT-116	HCT-15	HD-MY-Z	HDLM-2	HEC-1	HEL	HGC-27	HH	HL-60	HLE	HMV-II	HN	HO-1-N-1	HOP-62	HOP-92	HOS	HPAF-II	HSC-2	HSC-3	HSC-4	HT	HT-1080	HT-1197	HT-1376	HT-144	HT-29	HT-3	HT55	HTC-C3	HUTU-80	Hs-578-T	HuCCT1	HuH-7	HuO-3N1	HuO9	HuP-T3	HuP-T4	IA-LM	IGR-1	IGROV-1	IM-9	IMR-5	IPC-298	IST-MEL1	IST-MES1	IST-SL1	IST-SL2	J-RT3-T3-5	J82	JAR	JEG-3	JVM-2	JVM-3	JiyoyeP-2003	K5	KALS-1	KARPAS-299	KARPAS-422	KARPAS-45	KASUMI-1	KE-37	KGN	KINGS-1	KM-H2	KM12	KMOE-2	KNS-42	KNS-62	KNS-81-FD	KOSC-2	KP-4	KP-N-RT-BM-1	KP-N-YN	KP-N-YS	KS-1	KU-19-19	KURAMOCHI	KY821	KYSE-140	KYSE-150	KYSE-270	KYSE-410	KYSE-450	KYSE-510	KYSE-520	KYSE-70	L-363	L-428	L-540	LAMA-84	LAN-6	LB1047-RCC	LB2241-RCC	LB2518-MEL	LB373-MEL-D	LB647-SCLC	LB771-HNC	LB831-BLC	LB996-RCC	LC-1F	LC4-1	LCLC-103H	LCLC-97TM1	LK-2	LN-405	LNCaP-Clone-FGC	LOUCY	LOXIMVI	LS-1034	LS-123	LS-411N	LS-513	LU-134-A	LU-135	LU-139	LU-65	LU-99A	LXF-289	LoVo	M059J	M14	MC-IXC	MCF7	MDA-MB-157	MDA-MB-175-VII	MDA-MB-231	MDA-MB-361	MDA-MB-415	MDA-MB-453	MDA-MB-468	ME-180	MEG-01	MEL-HO	MEL-JUSO	MES-SA	MFE-280	MFE-296	MFH-ino	MFM-223	MG-63	MHH-CALL-2	MHH-ES-1	MHH-NB-11	MHH-PREB-1	MIA-PaCa-2	MKN1	MKN28	MKN45	MKN7	ML-2	MMAC-SF	MN-60	MOLT-13	MOLT-16	MOLT-4	MONO-MAC-6	MPP-89	MRK-nu-1	MS-1	MSTO-211H	MZ2-MEL	MZ7-mel	Mewo	NALM-6	NB10	NB12	NB13	NB14	NB17	NB5	NB6	NB69	NB7	NBsusSR	NCI-H1048	NCI-H1092	NCI-H1155	NCI-H1299	NCI-H1355	NCI-H1395	NCI-H1437	NCI-H1563	NCI-H1573	NCI-H1650	NCI-H1666	NCI-H1693	NCI-H1703	NCI-H1755	NCI-H1770	NCI-H1792	NCI-H1793	NCI-H1838	NCI-H1975	NCI-H1993	NCI-H2009	NCI-H2029	NCI-H2030	NCI-H2052	NCI-H2081	NCI-H2087	NCI-H209	NCI-H2126	NCI-H2141	NCI-H2170	NCI-H2171	NCI-H2196	NCI-H2227	NCI-H2228	NCI-H226	NCI-H2291	NCI-H23	NCI-H2342	NCI-H2347	NCI-H2405	NCI-H2452	NCI-H28	NCI-H292	NCI-H345	NCI-H358	NCI-H441	NCI-H446	NCI-H460	NCI-H510A	NCI-H520	NCI-H522	NCI-H524	NCI-H526	NCI-H596	NCI-H630	NCI-H64	NCI-H650	NCI-H661	NCI-H716	NCI-H727	NCI-H747	NCI-H810	NCI-H82	NCI-H838	NCI-N87	NCI-SNU-1	NCI-SNU-16	NCI-SNU-5	NEC8	NH-12	NKM-1	NMC-G1	NOMO-1	NOS-1	NUGC-3	NY	OAW-28	OAW-42	OC-314	OCI-AML2	OCUB-M	OE19	OE33	OMC-1	ONS-76	OPM-2	OS-RC-2	OVCAR-3	OVCAR-4	OVCAR-5	OVCAR-8	P12-ICHIKAWA	P30-OHK	P31-FUJ	PA-1	PANC-03-27	PANC-08-13	PANC-10-05	PC-14	PC-3	PF-382	PFSK-1	PSN1	QIMR-WIL	RCC10RGB	RCM-1	RD	REH	RERF-LC-MS	RH-1	RH-18	RKO	RL	RMG-I	RO82-W-1	RPMI-2650	RPMI-6666	RPMI-7951	RPMI-8226	RPMI-8402	RPMI-8866	RS4-11	RT-112	RVH-421	RXF393	Raji	Ramos-2G6-4C10	S-117	SAS	SBC-1	SBC-5	SCC-15	SCC-25	SCC-3	SCC-4	SCC-9	SCH	SF126	SF268	SF295	SF539	SHP-77	SIMA	SJRH30	SJSA-1	SK-CO-1	SK-HEP-1	SK-LMS-1	SK-LU-1	SK-MEL-2	SK-MEL-24	SK-MEL-28	SK-MEL-3	SK-MEL-30	SK-MEL-5	SK-MES-1	SK-MG-1	SK-MM-2	SK-N-AS	SK-N-DZ	SK-N-FI	SK-NEP-1	SK-OV-3	SK-UT-1	SKG-IIIa	SKM-1	SN12C	SNG-M	SNU-387	SNU-423	SNU-449	SNU-475	SNU-C1	SNU-C2B	SR	ST486	SU-DHL-1	SUP-T1	SW1088	SW1116	SW13	SW1417	SW1463	SW1573	SW1710	SW1783	SW1990	SW48	SW620	SW626	SW684	SW780	SW837	SW872	SW900	SW948	SW954	SW962	SW982	Saos-2	SiHa	T-24	T47D	T84	T98G	TALL-1	TC-YIK	TCCSUP	TE-1	TE-10	TE-11	TE-12	TE-15	TE-5	TE-6	TE-8	TE-9	TGBC11TKB	TGBC1TKB	TGBC24TKB	TGW	TK10	TT	TUR	TYK-nu	U-118-MG	U-2-OS	U-266	U-698-M	U-87-MG	U031	U251	UACC-257	UACC-62	UACC-812	UM-UC-3	UMC-11	VA-ES-BJ	VM-CUB-1	VMRC-RCZ	WM-115	WSU-NHL	YAPC	YH-13	YKG-1	ZR-75-30	no-10	no-11
0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0.666666666667	1.0	1.0	1.0	1.0	1.0	0.857142857143	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.666666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.888888888889	0.833333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.833333333333	1.0	1.0	0.666666666667	1.0	1.0	0.5	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	0.8	0.833333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.857142857143	0.875	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.666666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.857142857143	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	0.75	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.666666666667	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	0.8	1.0	0.8	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	0.75	1.0	1.0	0.75	0.875	0.75	0.857142857143	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.833333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	0.75	0.666666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	0.833333333333	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	0.666666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.666666666667	1.0	1.0	1.0	0.5	1.0	1.0	0.666666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	0.75	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.75	0.666666666667	0.8	1.0	1.0	0.666666666667	0.75	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	1.0	0.666666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.666666666667	1.0	1.0	1.0	1.0	0.666666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.857142857143	0.833333333333	1.0	1.0	1.0	0.833333333333	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.833333333333	1.0	1.0	1.0	1.0	1.0	0.666666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.666666666667	1.0	1.0	1.0	0.8	1.0	1.0
1.0	0.0	0.75	0.6	1.0	0.666666666667	0.333333333333	0.833333333333	1.0	1.0	1.0	0.857142857143	0.833333333333	1.0	1.0	1.0	0.75	1.0	0.857142857143	0.833333333333	1.0	0.857142857143	0.75	0.666666666667	1.0	0.8	1.0	0.75	1.0	0.857142857143	0.666666666667	1.0	0.875	0.833333333333	0.75	1.0	0.5	1.0	0.833333333333	0.75	0.875	0.75	0.888888888889	0.875	0.833333333333	0.8	0.666666666667	1.0	0.857142857143	0.5	1.0	0.833333333333	0.857142857143	0.75	1.0	1.0	0.666666666667	1.0	0.833333333333	0.8	0.5	0.8	0.833333333333	0.8	1.0	1.0	0.857142857143	0.333333333333	0.8	0.888888888889	0.833333333333	1.0	0.916666666667	1.0	0.8	0.875	0.8	1.0	1.0	0.857142857143	0.8	0.8	1.0	1.0	0.8	0.8	0.833333333333	1.0	0.833333333333	0.666666666667	1.0	1.0	0.5	0.5	1.0	1.0	0.5	1.0	1.0	0.909090909091	1.0	1.0	0.666666666667	0.857142857143	0.75	0.75	0.833333333333	0.75	0.75	1.0	0.833333333333	1.0	0.714285714286	1.0	0.8	1.0	0.6	0.875	0.75	1.0	0.666666666667	0.75	0.833333333333	1.0	0.8	0.6	0.833333333333	1.0	0.75	0.857142857143	0.714285714286	0.833333333333	0.875	0.8	1.0	1.0	0.75	0.875	0.333333333333	0.857142857143	0.75	0.833333333333	0.833333333333	1.0	0.666666666667	0.833333333333	0.8	0.833333333333	0.75	0.75	0.75	0.75	0.857142857143	0.6	0.833333333333	0.833333333333	0.857142857143	0.75	0.666666666667	0.8	0.8	0.666666666667	0.666666666667	0.75	1.0	1.0	1.0	0.857142857143	0.857142857143	1.0	1.0	1.0	0.833333333333	0.8	0.8	0.5	1.0	0.5	1.0	1.0	0.666666666667	0.875	1.0	1.0	0.777777777778	1.0	0.8	0.666666666667	0.857142857143	0.833333333333	0.833333333333	0.857142857143	0.75	0.9	0.75	0.8	0.857142857143	0.8	0.857142857143	0.75	1.0	0.9	0.833333333333	1.0	0.833333333333	0.833333333333	0.857142857143	0.666666666667	0.833333333333	0.333333333333	0.8	0.8	0.666666666667	0.833333333333	0.888888888889	0.8	0.8	0.857142857143	0.8	0.8	0.8	1.0	1.0	0.6	1.0	0.875	0.666666666667	0.833333333333	0.8	1.0	0.833333333333	0.8	0.75	0.333333333333	0.666666666667	0.833333333333	0.857142857143	1.0	1.0	0.833333333333	1.0	1.0	0.8	0.75	1.0	0.5	0.5	0.888888888889	0.666666666667	1.0	1.0	1.0	1.0	0.75	1.0	0.833333333333	0.666666666667	0.8	0.875	0.666666666667	0.875	1.0	0.833333333333	1.0	0.857142857143	0.5	0.666666666667	0.833333333333	1.0	0.8	1.0	1.0	1.0	0.75	1.0	1.0	0.75	0.857142857143	0.833333333333	0.75	0.8	0.833333333333	0.888888888889	0.888888888889	0.75	0.833333333333	0.833333333333	0.75	1.0	0.833333333333	1.0	1.0	1.0	1.0	1.0	0.6	0.833333333333	0.5	1.0	0.909090909091	1.0	0.8	0.833333333333	0.8	0.5	1.0	0.75	1.0	0.8	0.833333333333	0.857142857143	1.0	0.5	0.5	0.333333333333	0.714285714286	1.0	0.833333333333	1.0	0.75	0.8	1.0	1.0	0.833333333333	1.0	0.875	1.0	0.833333333333	1.0	0.714285714286	1.0	0.75	1.0	1.0	1.0	0.6	0.75	1.0	0.857142857143	1.0	1.0	0.8	1.0	1.0	0.875	0.833333333333	0.833333333333	1.0	0.833333333333	1.0	1.0	1.0	0.9	0.833333333333	0.888888888889	0.8	0.75	1.0	0.6	1.0	1.0	1.0	0.8	1.0	1.0	1.0	0.75	0.8	1.0	1.0	0.75	1.0	0.75	0.666666666667	0.6	0.8	0.833333333333	0.8	0.8	1.0	0.857142857143	1.0	0.875	0.857142857143	1.0	0.75	0.75	0.875	0.6	0.833333333333	0.833333333333	0.833333333333	0.857142857143	0.875	0.75	0.333333333333	0.833333333333	1.0	0.75	0.833333333333	0.333333333333	0.857142857143	0.5	0.9	0.6	0.5	0.333333333333	0.6	1.0	0.75	0.857142857143	0.9	1.0	0.875	1.0	1.0	1.0	0.666666666667	1.0	0.75	0.6	1.0	0.6	0.8	0.666666666667	0.6	0.5	0.5	0.875	0.5	0.75	0.909090909091	0.833333333333	0.75	0.833333333333	0.666666666667	0.75	0.875	0.8	1.0	0.857142857143	0.857142857143	1.0	1.0	1.0	1.0	0.857142857143	0.666666666667	0.8	1.0	1.0	1.0	0.75	1.0	0.666666666667	0.8	0.875	1.0	1.0	0.833333333333	0.833333333333	0.75	0.666666666667	1.0	0.75	0.888888888889	1.0	0.833333333333	1.0	0.857142857143	1.0	0.75	0.75	0.8	0.9	0.666666666667	0.875	1.0	0.8	0.833333333333	0.8	0.857142857143	0.75	0.75	1.0	1.0	0.75	1.0	0.833333333333	1.0	1.0	0.833333333333	0.833333333333	0.875	1.0	1.0	0.8	1.0	0.833333333333	0.666666666667	0.666666666667	0.833333333333	0.8	0.5	1.0	0.75	0.8	1.0	0.833333333333	0.8	0.666666666667	0.833333333333	0.833333333333	0.833333333333	0.5	0.75	1.0	1.0	1.0	1.0	1.0	0.666666666667	0.833333333333	0.8	1.0	0.8	0.8	0.8	1.0	0.8	0.833333333333	0.8	1.0	0.75	0.8	0.833333333333	0.888888888889	0.714285714286	1.0	0.8	0.75	1.0	0.857142857143	1.0	0.833333333333	0.8	0.666666666667	0.833333333333	1.0	0.666666666667	0.75	0.857142857143	0.833333333333	0.8	0.75	0.857142857143	0.833333333333	1.0	0.8	0.8	1.0	1.0	0.875	0.8	0.666666666667	1.0	0.857142857143	0.833333333333	0.857142857143	1.0	0.75	0.8	1.0	0.333333333333	1.0	0.75	0.75	0.833333333333	0.857142857143	0.8	0.666666666667	0.5	0.5	0.833333333333	0.875	1.0	0.833333333333	0.833333333333	0.888888888889	0.857142857143	0.857142857143	0.875	0.75	0.75	0.833333333333	0.666666666667	1.0	0.8	0.833333333333	0.857142857143	1.0	0.6	0.666666666667	1.0	1.0	0.857142857143	1.0	1.0	1.0	0.857142857143	0.888888888889	1.0	0.8	0.8	1.0	0.8	0.875	0.8	0.857142857143	1.0	0.75	0.6
1.0	0.75	0.0	0.8	1.0	0.833333333333	0.666666666667	0.8	1.0	1.0	1.0	0.833333333333	0.8	1.0	1.0	1.0	0.666666666667	1.0	0.833333333333	1.0	1.0	0.833333333333	1.0	0.5	1.0	0.75	0.8	0.666666666667	1.0	0.833333333333	0.5	1.0	0.857142857143	0.8	0.666666666667	1.0	0.75	1.0	1.0	0.666666666667	0.857142857143	0.666666666667	0.875	0.666666666667	0.8	0.75	0.5	1.0	0.6	0.75	1.0	0.8	0.833333333333	0.666666666667	1.0	1.0	0.5	1.0	0.8	0.75	0.333333333333	0.75	0.5	0.75	0.666666666667	1.0	0.833333333333	0.666666666667	0.75	0.875	0.8	1.0	0.909090909091	1.0	0.75	0.857142857143	0.75	1.0	1.0	0.833333333333	0.75	0.75	1.0	1.0	0.75	1.0	0.8	1.0	0.8	1.0	1.0	1.0	0.75	0.75	1.0	1.0	0.75	1.0	1.0	1.0	1.0	0.5	0.5	0.833333333333	0.666666666667	0.666666666667	0.5	0.666666666667	0.666666666667	1.0	0.8	1.0	0.857142857143	1.0	0.75	1.0	0.8	0.857142857143	0.666666666667	1.0	0.5	0.666666666667	0.8	0.833333333333	0.75	0.8	0.8	1.0	0.666666666667	0.833333333333	0.857142857143	1.0	0.857142857143	0.75	1.0	1.0	0.666666666667	0.857142857143	0.666666666667	0.6	0.666666666667	0.8	0.8	1.0	0.5	0.8	0.75	0.8	0.666666666667	0.666666666667	0.666666666667	0.666666666667	0.833333333333	0.5	0.8	0.8	0.833333333333	0.666666666667	0.5	0.75	0.75	0.5	0.5	0.0	1.0	1.0	1.0	0.833333333333	0.833333333333	1.0	1.0	1.0	0.8	0.75	0.75	0.75	1.0	0.75	1.0	0.833333333333	0.833333333333	0.857142857143	1.0	1.0	0.888888888889	1.0	0.75	0.5	0.833333333333	0.8	0.8	0.833333333333	0.666666666667	0.75	0.666666666667	0.75	0.833333333333	0.75	0.833333333333	0.666666666667	0.875	0.75	0.8	1.0	0.5	0.8	0.6	0.5	0.8	0.666666666667	0.75	0.75	0.5	0.8	0.875	0.75	0.75	0.6	0.75	0.75	0.75	1.0	0.666666666667	0.8	1.0	0.666666666667	0.5	0.8	0.75	1.0	0.8	0.75	0.666666666667	0.666666666667	1.0	0.8	0.833333333333	1.0	1.0	0.8	1.0	1.0	0.75	0.666666666667	1.0	0.75	0.75	0.875	0.6	1.0	1.0	1.0	1.0	0.666666666667	0.8	0.8	0.5	0.75	0.857142857143	0.5	0.857142857143	1.0	0.8	1.0	0.833333333333	0.75	0.5	0.8	1.0	0.75	1.0	1.0	1.0	0.666666666667	1.0	1.0	0.666666666667	0.833333333333	0.8	0.666666666667	0.75	0.8	0.875	0.714285714286	0.666666666667	0.5	0.5	0.666666666667	1.0	0.8	1.0	1.0	1.0	1.0	1.0	0.8	0.5	0.75	1.0	0.777777777778	1.0	0.75	0.8	0.75	0.75	1.0	0.666666666667	1.0	0.75	0.8	0.833333333333	1.0	0.75	0.75	0.666666666667	0.857142857143	0.833333333333	0.8	1.0	1.0	0.75	1.0	0.8	0.8	1.0	0.857142857143	0.75	0.8	0.75	0.857142857143	0.5	0.666666666667	1.0	1.0	1.0	0.5	0.666666666667	1.0	0.6	1.0	1.0	0.75	1.0	1.0	0.857142857143	0.5	0.8	1.0	0.8	1.0	1.0	1.0	0.888888888889	0.8	0.875	1.0	0.666666666667	1.0	0.8	1.0	1.0	1.0	0.75	1.0	1.0	1.0	0.666666666667	0.75	1.0	1.0	0.666666666667	1.0	0.666666666667	0.5	0.5	0.75	0.8	0.75	0.75	1.0	0.833333333333	1.0	0.857142857143	0.833333333333	1.0	0.666666666667	0.666666666667	0.857142857143	0.8	0.8	0.8	0.8	0.6	0.857142857143	0.875	0.666666666667	0.8	1.0	1.0	0.8	0.666666666667	0.833333333333	0.75	0.95	0.8	0.75	0.666666666667	0.8	1.0	0.666666666667	0.833333333333	0.75	1.0	0.857142857143	1.0	1.0	1.0	0.5	1.0	0.666666666667	0.8	0.857142857143	0.8	0.75	0.5	0.8	0.75	0.333333333333	0.857142857143	0.75	0.666666666667	0.9	0.8	0.666666666667	0.8	0.5	1.0	0.857142857143	0.75	1.0	0.833333333333	0.833333333333	1.0	1.0	1.0	1.0	0.833333333333	0.5	0.75	1.0	1.0	0.5	0.666666666667	1.0	0.6	0.75	0.857142857143	0.5	1.0	0.8	1.0	0.666666666667	0.5	1.0	0.666666666667	0.875	1.0	0.8	1.0	0.833333333333	1.0	0.666666666667	0.666666666667	0.75	0.888888888889	0.5	0.857142857143	1.0	1.0	0.8	0.75	0.833333333333	0.666666666667	0.666666666667	1.0	0.8	0.666666666667	1.0	0.8	1.0	1.0	0.8	0.8	0.857142857143	1.0	1.0	0.75	1.0	0.8	0.5	0.5	0.8	0.75	0.75	1.0	0.666666666667	0.75	1.0	0.8	0.75	0.5	1.0	0.8	0.8	0.75	0.666666666667	1.0	1.0	1.0	1.0	1.0	0.5	0.8	0.75	1.0	0.75	0.75	0.75	1.0	0.75	0.8	0.75	1.0	0.666666666667	0.75	0.8	0.714285714286	0.666666666667	1.0	0.75	0.666666666667	0.857142857143	0.833333333333	1.0	0.8	0.75	0.5	0.8	1.0	0.5	0.666666666667	0.6	0.8	0.75	0.666666666667	0.833333333333	0.8	0.875	0.75	0.9	1.0	1.0	0.857142857143	0.75	0.5	1.0	0.833333333333	0.8	0.833333333333	0.75	0.666666666667	0.75	1.0	0.666666666667	1.0	0.666666666667	0.0	0.5	0.833333333333	0.75	0.5	0.333333333333	0.75	0.8	0.857142857143	1.0	0.8	0.5	0.875	0.833333333333	0.833333333333	0.666666666667	0.666666666667	0.666666666667	0.8	0.5	1.0	0.75	0.8	0.833333333333	1.0	0.8	0.5	1.0	1.0	0.833333333333	1.0	1.0	1.0	0.833333333333	0.875	1.0	0.75	1.0	1.0	0.75	0.857142857143	0.75	0.833333333333	1.0	0.666666666667	0.8
